rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
2483,32:07.42,,Christine TOONSTRA,1966-06-22,NED,5h1,"Estadio Olímpico, Barcelona (ESP)",1992-08-01,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.42,ESP,26.0,1992
2485,32:07.43,,Anne Marie LAUCK,1969-03-07,USA,3,"Sacramento, CA (USA)",1995-06-16,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.43,USA,26.0,1995
2485,32:07.43,,Yuka MIYAZAKI,1992-08-21,JPN,2,Fukagawa (JPN),2015-07-09,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.43,JPN,22.0,2015
2487,32:07.44,,Natalie Anne HARVEY,1975-01-19,AUS,2,Sandefjord (NOR),2000-06-03,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.44,NOR,25.0,2000
2488,32:07.49,,Shixiang LIU,1971-01-13,CHN,1,Kobe (JPN),1998-04-26,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.49,JPN,27.0,1998
2488,32:07.49,,Martine OPPLIGER,1957-10-19,SUI,11,"Stadio Olimpico, Roma (ITA)",1987-09-04,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.49,ITA,29.0,1987
2490,32:07.50,,Aurora CUNHA,1959-05-31,POR,1,"Bruce Stadium, Canberra (AUS)",1985-10-05,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.5,AUS,26.0,1985
2490,32:07.50,,Joyce CHEPCHUMBA,1970-11-06,KEN,7,St-Denis (FRA),1999-07-03,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.5,FRA,28.0,1999
2492,32:07.54,,Fernanda RIBEIRO,1969-06-23,POR,1,Lisboa (POR),2008-06-28,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.54,POR,39.0,2008
2493,32:07.55,,Xiujuan REN,1974-09-14,CHN,5,Guangzhou (CHN),2001-11-19,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.55,CHN,27.0,2001
2494,32:07.56,,Ai INOUE,1990-01-13,JPN,6f1,Abashiri (JPN),2016-07-11,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.56,JPN,26.0,2016
2495,32:07.58,,Yuko MANABE,1979-02-08,JPN,9,Tottori (JPN),2000-06-11,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.58,JPN,21.0,2000
2496,32:07.62,,Nathalie DE VOS,1982-12-09,BEL,3,Ferrara (ITA),2007-04-07,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.62,ITA,24.0,2007
2496,32:07.62,,Salomé ROCHA,1990-04-25,POR,1,Maia (POR),2017-07-12,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.62,POR,27.0,2017
2496,32:07.62,,Amelia MAZZA-DOWNIE,1999-09-03,AUS,3f1,"Cougar Athletic Stadium, Azusa, CA (USA)",2023-04-13,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.62,USA,23.0,2023
2499,32:07.64,,Karolina SZABÓ,1961-11-17,HUN,1,Budapest (HUN),1986-06-01,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.64,HUN,24.0,1986
2500,32:07.65,,Miki IGARASHI,1971-08-22,JPN,2,Fukuoka (JPN),1994-09-23,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.65,JPN,23.0,1994
2501,32:07.66,,Reiko TOSA,1976-06-11,JPN,4,Shizuoka (JPN),2005-05-03,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.66,JPN,28.0,2005
2502,32:07.67,,SEEMA,2001-01-10,IND,3f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2024-03-16,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.67,USA,23.0,2024
2503,32:07.68,,Harumi HIROYAMA-SUZUKI,1968-09-02,JPN,5h1,"Olympic Stadium, Sydney (AUS)",2000-09-27,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.68,AUS,32.0,2000
2503,32:07.68,,Martha MOKAYA,2001-03-12,KEN,2,Abashiri (JPN),2019-07-22,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.68,JPN,18.0,2019
83,32:07.68,,Martha MOKAYA,2001-03-12,KEN,2,Abashiri (JPN),2019-07-22,1132,10000-metres,middlelong,female,u20,10000-metres,track,1927.68,JPN,18.0,2019
2505,32:07.69,,Adriana FERNÁNDEZ MIRANDA,1971-04-04,MEX,11f1,"Palo Alto, CA (USA)",2008-05-04,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.69,USA,37.0,2008
2505,32:07.69,,Amy YODER BEGLEY,1978-01-11,USA,12f1,"Palo Alto, CA (USA)",2008-05-04,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.69,USA,30.0,2008
2507,32:07.70,,Yuko SHIMIZU,1985-07-13,JPN,8f1,"Palo Alto, CA (USA)",2013-04-28,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.7,USA,27.0,2013
2507,32:07.70,,Keiko NOGAMI,1985-12-06,JPN,1,Kitakyushu (JPN),2018-05-19,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.7,JPN,32.0,2018
2509,32:07.74,,Lynn JENNINGS,1960-07-01,USA,3,"Indianapolis, IN (USA)",1988-07-22,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.74,USA,28.0,1988
2510,32:07.76,,Yuko KAWAKAMI,1975-08-01,JPN,2,Kobe (JPN),1998-04-26,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.76,JPN,22.0,1998
2511,32:07.77,,Kasumi NISHIHARA,1989-03-01,JPN,20f1,"Palo Alto, CA (USA)",2016-05-01,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.77,USA,27.0,2016
2512,32:07.78,,Isabel CHECA,1982-12-27,ESP,1,Vigo (ESP),2008-07-12,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.78,ESP,25.0,2008
2513,32:07.79,,Zeyituba HUSAN,1999-01-12,ETH,2,"Prefectural Stadium, Isahaya (JPN)",2020-10-11,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.79,JPN,21.0,2020
84,32:07.80,,Salomé NYIRARUKUNDO,1997-12-20,RWA,27,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-12,1132,10000-metres,middlelong,female,u20,10000-metres,track,1927.8,BRA,18.0,2016
2514,32:07.80,,Salomé NYIRARUKUNDO,1997-12-20,RWA,27,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-12,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.8,BRA,18.0,2016
2515,32:07.82,,Valentina GALIMOVA,1986-05-11,RUS,4,Zhukovskiy (RUS),2015-07-19,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.82,RUS,29.0,2015
2515,32:07.82,,Valentina GALIMOVA,1986-05-11,RUS,3,Moskva (RUS),2012-06-11,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.82,RUS,26.0,2012
2517,32:07.84,,Ayumi HASHIMOTO,1983-06-17,JPN,4,Niigata (JPN),2004-09-25,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.84,JPN,21.0,2004
2518,32:07.90,,Mara YAMAUCHI,1973-08-13,GBR,13,"Ullevi Stadium, Göteborg (SWE)",2006-08-07,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.9,SWE,33.0,2006
2519,32:07.91,,Izumi MAKI,1968-12-10,JPN,6h1,"Estadio Olímpico, Barcelona (ESP)",1992-08-01,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.91,ESP,23.0,1992
2519,32:07.91,,Yuka TAKASHIMA,1988-05-12,JPN,2,Nagoya (JPN),2015-06-26,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.91,JPN,27.0,2015
2521,32:07.94,,Mari OZAKI,1975-07-16,JPN,5,Kobe (JPN),2008-04-27,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.94,JPN,32.0,2008
2521,32:07.94,,Rachel CLIFF,1988-04-01,CAN,2,"Portland, OR (USA)",2017-06-10,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.94,USA,29.0,2017
2523,32:07.95,,Maria Albertina DIAS,1965-04-26,POR,1,Maia (POR),1989-07-18,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.95,POR,24.0,1989
2524,32:07.98,,Emiko KOJIMA,1979-07-04,JPN,1,Nobeoka (JPN),1998-05-03,1132,10000-metres,middlelong,female,senior,10000-metres,track,1927.98,JPN,18.0,1998
85,32:07.98,,Emiko KOJIMA,1979-07-04,JPN,1,Nobeoka (JPN),1998-05-03,1132,10000-metres,middlelong,female,u20,10000-metres,track,1927.98,JPN,18.0,1998
2525,32:08.00,,Yelena NAGOVITSYNA,1982-12-07,RUS,3,"Meteor, Zhukovskiy (RUS)",2011-07-03,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.0,RUS,28.0,2011
2525,32:08.00,,Joyce CHEPKIRUI,1988-08-20,KEN,1,Nairobi (KEN),2015-07-10,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.0,KEN,26.0,2015
2525,32:08.00,,Elena MURGOCI,1960-05-20,ROU,1,Bucureşti (ROU),1993-07-03,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.0,ROU,33.0,1993
2525,32:08.00,,Miki IGARASHI,1971-08-22,JPN,2,Tokyo (JPN),1992-06-14,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.0,JPN,20.0,1992
2525,32:08.00,,Harumi HIROYAMA-SUZUKI,1968-09-02,JPN,1,Shizuoka (JPN),1999-10-03,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.0,JPN,31.0,1999
2530,32:08.01,,Chiemi TAKAHASHI,1976-02-16,JPN,3,Kobe (JPN),1998-04-26,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.01,JPN,22.0,1998
2531,32:08.02,,Sule UTURA,1990-02-08,ETH,11,Hengelo (NED),2016-06-29,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.02,NED,26.0,2016
2532,32:08.03,,Rie MATSUOKA,1977-03-09,JPN,7,Fukuchiyama (JPN),2002-09-28,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.03,JPN,25.0,2002
2533,32:08.04,,Katie MCGREGOR,1977-09-02,USA,3,"Eugene, OR (USA)",2009-06-25,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.04,USA,31.0,2009
2534,32:08.05,,Natosha ROGERS,1991-05-07,USA,14,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-19,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.05,HUN,32.0,2023
2535,32:08.06,,Honami MAEDA,1996-07-17,JPN,3f2,"Prefectural Stadium, Kumagaya (JPN)",2020-09-18,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.06,JPN,24.0,2020
2536,32:08.09,,Yoshimi OZAKI,1981-07-01,JPN,11,Tokyo (JPN),2005-06-02,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.09,JPN,23.0,2005
2536,32:08.09,,Caroline KURGAT,1993-04-20,KEN,5,"Palo Alto, CA (USA)",2019-03-29,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.09,USA,25.0,2019
2538,32:08.15,,Gete WAMI,1974-12-11,ETH,1,Johannesburg (RSA),1999-09-17,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.15,RSA,24.0,1999
2539,32:08.18,,Jackline CHEPNGENO,1993-01-16,KEN,2,Nairobi (KEN),2015-07-10,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.18,KEN,22.0,2015
2540,32:08.19,,Mika OKUNAGA,1982-10-27,JPN,12,Tokyo (JPN),2005-06-02,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.19,JPN,22.0,2005
2541,32:08.21,,Aheza KIROS,1985-10-16,ETH,8,"Mestský Stadion, Ostrava (CZE)",2011-05-31,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.21,CZE,25.0,2011
2542,32:08.26,,Amanda VESTRI,1999-09-01,USA,3f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2023-03-31,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.26,USA,23.0,2023
2543,32:08.32,,Malin WÄSTLUND,1964-04-27,SWE,5,Oslo (NOR),1988-07-02,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.32,NOR,24.0,1988
2543,32:08.32,,Courtney SMITH,1996-05-01,USA,6f1,"Palo Alto, CA (USA)",2016-04-01,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.32,USA,19.0,2016
2543,32:08.32,,Eloise WELLINGS,1982-11-09,AUS,1,Melbourne (AUS),2010-12-09,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.32,AUS,28.0,2010
2546,32:08.39,,Chelsea BLAASE,1994-04-10,USA,7f1,"Palo Alto, CA (USA)",2016-04-01,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.39,USA,21.0,2016
2547,32:08.44,,Natsuki SEKIYA,1997-05-16,JPN,10f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2019-12-07,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.44,JPN,22.0,2019
2548,32:08.45,,Narumi KOBAYASHI,2000-04-17,JPN,3,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2021-05-03,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.45,JPN,21.0,2021
2549,32:08.46,,Riko MATSUZAKI,1992-12-24,JPN,5,Yamaguchi (JPN),2017-12-09,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.46,JPN,24.0,2017
2550,32:08.51,,Alisha WILLIAMS,1982-02-05,USA,5,"Hayward Field, Eugene, OR (USA)",2012-06-22,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.51,USA,30.0,2012
2550,32:08.51,,Mahomi MURANAKA,1966-10-31,JPN,5,Tokyo (JPN),1994-06-10,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.51,JPN,27.0,1994
2552,32:08.52,,Sabrina MOCKENHAUPT,1980-12-06,GER,10,"Olympiastadion, München (GER)",2002-08-06,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.52,GER,21.0,2002
2553,32:08.54,,Gemma BARRACHINA FERNANDEZ,1986-04-10,ESP,1,Lisboa (POR),2012-03-24,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.54,POR,25.0,2012
2553,32:08.54,,Jane NGOTHO,1969-11-29,KEN,2,Hengelo (NED),1991-06-25,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.54,NED,21.0,1991
2555,32:08.57,,Maitane MELERO,1983-02-20,ESP,5f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",2022-05-28,1132,10000-metres,middlelong,female,senior,10000-metres,track,1928.57,FRA,39.0,2022
2556,32:08.59,,Rei OHARA,1990-08-10,JPN,3,Nagoya (JPN),2015-06-26,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.59,JPN,24.0,2015
2557,32:08.60,,Elena MURGOCI,1960-05-20,ROU,1,Bucureşti (ROU),1993-07-03,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.6,ROU,33.0,1993
2558,32:08.64,,Harumi OKAMOTO,1998-02-07,JPN,3f2,Osaka (JPN),2018-09-21,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.64,JPN,20.0,2018
2559,32:08.65,,Eri MAKIKAWA,1993-04-22,JPN,4f1,Abashiri (JPN),2014-07-06,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.65,JPN,21.0,2014
2560,32:08.67,,Helena SAMPAIO,1973-10-09,POR,6,Lisboa (POR),2000-04-01,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.67,POR,26.0,2000
2560,32:08.67,,Narumi KOBAYASHI,2000-04-17,JPN,4,"Athletic Track, Abashiri (JPN)",2020-07-15,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.67,JPN,20.0,2020
2562,32:08.68,,Rino GOSHIMA,1997-10-29,JPN,19,"Hayward Field, Eugene, OR (USA)",2022-07-16,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.68,USA,24.0,2022
2563,32:08.70,,Cristina RUIZ,1999-01-16,ESP,3f1,"Pista Los Silos, Burjassot (ESP)",2023-03-25,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.7,ESP,24.0,2023
2564,32:08.72,,Carmen DE OLIVEIRA,1965-08-17,BRA,2,Hengelo (NED),1993-06-20,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.72,NED,27.0,1993
2565,32:08.73,,Rei OHARA,1990-08-10,JPN,4f1,Kitami (JPN),2013-07-06,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.73,JPN,22.0,2013
2566,32:08.74,,Derartu TULU,1972-03-21,ETH,1,Kobe (JPN),1991-04-29,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.74,JPN,19.0,1991
2566,32:08.74,,Izumi MAKI,1968-12-10,JPN,2,Hiratsuka (JPN),1992-10-18,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.74,JPN,23.0,1992
2566,32:08.74,,Claudia LOKAR,1964-02-09,GER,9,"Olympiastadion, Helsinki (FIN)",1994-08-13,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.74,FIN,30.0,1994
2566,32:08.74,,Tomomi TANAKA,1988-09-25,JPN,3,Fukagawa (JPN),2015-07-09,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.74,JPN,26.0,2015
86,32:08.74,,Derartu TULU,1972-03-21,ETH,1,Kobe (JPN),1991-04-29,1131,10000-metres,middlelong,female,u20,10000-metres,track,1928.74,JPN,19.0,1991
2570,32:08.75,,Xiaoxia WANG,1976-08-21,CHN,7,Nanjing (CHN),1996-05-08,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.75,CHN,19.0,1996
2571,32:08.76,,Ursula JEITZINER,1972-03-14,SUI,2,Koblenz (GER),1996-05-16,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.76,GER,24.0,1996
2571,32:08.76,,Ruihuan LIU,1992-06-29,CHN,1,Suzhou (CHN),2013-05-31,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.76,CHN,20.0,2013
2571,32:08.76,,Rochelle KANUHO,1990-07-04,USA,3,"Sacramento, CA (USA)",2015-12-06,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.76,USA,25.0,2015
2574,32:08.77,,Gwyn COOGAN,1965-08-21,USA,3,St. Petersburg (RUS),1994-07-25,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.77,RUS,28.0,1994
2575,32:08.82,,Nora Leticia ROCHA,1967-12-18,MEX,1,Burnaby (CAN),2000-06-03,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.82,CAN,32.0,2000
2576,32:08.84,,Mikie TAKANAKA,1980-10-06,JPN,5,Fukagawa (JPN),2003-06-25,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.84,JPN,22.0,2003
2577,32:08.92,,Jip VASTENBURG,1994-03-21,NED,28,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-12,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.92,BRA,22.0,2016
2578,32:08.96,,Moira STEWARTOVÁ,1995-06-09,CZE,6f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",2022-05-28,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.96,FRA,26.0,2022
87,32:08.97,,Chiemi TAKAHASHI,1976-02-16,JPN,3,Toyama (JPN),1995-10-01,1131,10000-metres,middlelong,female,u20,10000-metres,track,1928.97,JPN,19.0,1995
2579,32:08.97,,Chiemi TAKAHASHI,1976-02-16,JPN,3,Toyama (JPN),1995-10-01,1131,10000-metres,middlelong,female,senior,10000-metres,track,1928.97,JPN,19.0,1995
2580,32:09.01,,Hiroko MIYAUCHI,1983-06-19,JPN,1,Fugokawa (JPN),2010-06-17,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.01,JPN,27.0,2010
2581,32:09.02,,Anikó KÁLOVICS,1977-05-13,HUN,3,Istanbul (TUR),2008-04-12,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.02,TUR,30.0,2008
2582,32:09.08,,Carole ROUILLARD,1960-03-15,CAN,10h1,"Olympic Stadium, Seoul (KOR)",1988-09-26,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.08,KOR,28.0,1988
2582,32:09.08,,Mikuni YADA,1999-10-29,JPN,1,"Prefectural Stadium, Isahaya (JPN)",2021-10-17,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.08,JPN,21.0,2021
2584,32:09.1h,,Manuela MACHADO,1963-08-09,POR,1,Maia (POR),1994-07-20,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.1,POR,30.0,1994
2584,32:09.10,,Mika YOSHIKAWA,1984-09-16,JPN,5f2,Fukuoka (JPN),2012-09-21,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.1,JPN,28.0,2012
2584,32:09.10,,Weini KELATI FREZGHI,1996-12-01,ERI,1,"Clovis, CA (USA)",2019-05-09,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.1,USA,22.0,2019
2587,32:09.12,,Naomi SAKASHITA,1975-05-25,JPN,8,Osaka (JPN),1996-06-09,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.12,JPN,21.0,1996
2587,32:09.12,,Mikuni YADA,1999-10-29,JPN,3,"Prefectural Stadium, Isahaya (JPN)",2020-10-11,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.12,JPN,20.0,2020
2589,32:09.13,,Odile OHIER,1963-11-19,FRA,2,Reims (FRA),1991-07-03,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.13,FRA,27.0,1991
2589,32:09.13,,Nicole JEFFERSON-AISH,1976-03-08,USA,7,"Palo Alto, CA (USA)",2004-04-30,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.13,USA,28.0,2004
2591,32:09.14,,Tatiele Roberta DE CARVALHO,1989-11-22,BRA,2,"Portland, OR (USA)",2016-06-11,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.14,USA,26.0,2016
2592,32:09.15,,Salina Jebet KOSGEI,1976-11-16,KEN,19,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.15,FRA,26.0,2003
2592,32:09.15,,Tara ERDMANN,1989-06-14,USA,6,"Hayward Field, Eugene, OR (USA)",2012-06-22,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.15,USA,23.0,2012
2592,32:09.15,,Wakana ITSUKI,1994-04-07,JPN,4f2,"Nagaragawa Stadium, Gifu (JPN)",2022-09-23,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.15,JPN,28.0,2022
2595,32:09.16,,Mai ITO,1984-05-23,JPN,4f2,Kumagaya (JPN),2013-09-20,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.16,JPN,29.0,2013
2596,32:09.20,,Sharon LOKEDI,1994-03-10,KEN,1,"Eugene, OR (USA)",2018-06-07,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.2,USA,24.0,2018
2597,32:09.21,,Yamna OUBOUHOU,1974-02-20,FRA,8,"Commonwealth Stadium, Edmonton (CAN)",2001-08-07,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.21,CAN,27.0,2001
2598,32:09.25,,Ikumi NAGAYAMA,1974-06-22,JPN,2,Sendai (JPN),2000-10-08,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.25,JPN,26.0,2000
2599,32:09.26,,Silvia WEISSTEINER,1979-07-13,ITA,14,"Ullevi Stadium, Göteborg (SWE)",2006-08-07,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.26,SWE,27.0,2006
2600,32:09.28,,Nataliya BERKUT,1975-05-30,UKR,1,Donetsk (UKR),2007-07-04,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.28,UKR,32.0,2007
2601,32:09.29,,Alena SAMOKHVALOVA,1980-11-21,RUS,7,Kazan (RUS),2008-07-17,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.29,RUS,27.0,2008
2602,32:09.31,,Mao ICHIYAMA,1997-05-29,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2020-09-25,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.31,JPN,23.0,2020
2602,32:09.31,,Christelle DAUNAY,1974-12-05,FRA,6,Gateshead (GBR),2004-06-27,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.31,GBR,29.0,2004
2604,32:09.35,,Joyce CHEPKIRUI,1988-08-20,KEN,1,"Hampden Park, Glasgow (GBR)",2014-07-29,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.35,GBR,25.0,2014
2605,32:09.37,,Maria METTLER,,USA,1f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2020-12-05,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.37,USA,,2020
2606,32:09.38,,Jane NGOTHO,1969-11-29,KEN,10h2,"National Stadium, Tokyo (JPN)",1991-08-27,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.38,JPN,21.0,1991
2607,32:09.41,,Belaynesh OLJIRA,1990-06-26,ETH,4,"Meteor, Zhukovskiy (RUS)",2011-07-03,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.41,RUS,21.0,2011
2608,32:09.43,,Delillah ASIAGO,1972-02-24,KEN,4,Oslo (NOR),1991-07-06,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.43,NOR,19.0,1991
88,32:09.43,,Delillah ASIAGO,1972-02-24,KEN,4,Oslo (NOR),1991-07-06,1131,10000-metres,middlelong,female,u20,10000-metres,track,1929.43,NOR,19.0,1991
2609,32:09.44,,Haruka YAMAGUCHI,1987-07-07,JPN,3,"Athletic Track, Abashiri (JPN)",2021-07-10,1131,10000-metres,middlelong,female,senior,10000-metres,track,1929.44,JPN,34.0,2021
